criminal_act_id,offense_id
6,23225955
6,23225956
6,23231215
6,23228932
6,23225041
6,23225957
6,23224764
6,23231217
6,23231218
6,23225958
6,23231216
6,23225959
6,23231219
6,23228933
6,23225960
6,23231220
9,23242139
9,23244776
8,23241148
6,23241148
6,23242140
9,23242545
9,23241149
9,23241150
9,23241151
9,23242546
9,23244778
9,23242141
9,23242547
9,23244779
9,23244775
9,23242138
3,23241147
6,23241147
9,23251178
9,23242144
9,23242548
9,23241153
9,23244780
9,23241154
9,23242146
9,23249721
9,23242549
6,23244782
9,23244783
9,23244784
9,23244785
9,23242550
8,23241156
6,23241156
9,23242155
9,23242176
9,23246389
9,23246390
9,23242148
6,23244786
9,23246391
9,23249723
9,23241158
9,23244787
9,23246392
9,23241159
9,23246393
9,23246394
9,23249724
9,23244789
9,23246395
9,23244790
9,23244792
8,23249726
6,23249726
9,23244794
9,23246396
9,23249727
9,23242154
9,23246398
3,23244795
3,23242157
1,23242157
6,23242157
9,23246399
9,23242158
9,23244797
9,23242161
9,23241164
9,23242163
9,23242164
9,23241165
9,23246402
3,23244801
6,23244801
9,23249728
9,23244805
9,23244877
9,23250353
9,23241188
9,23244814
9,23244803
3,23242167
9,23249730
6,23246405
9,23241167
9,23242168
9,23246406
9,23241168
9,23246407
9,23246409
9,23246411
9,23246412
9,23250248
6,23250249
10,23246413
9,23242169
9,23246414
3,23246415
9,23246416
9,23246417
9,23241172
9,23244806
3,23250250
9,23246418
9,23242170
3,23241177
9,23246423
9,23241178
9,23241180
9,23244809
9,23244810
9,23244811
9,23244812
6,23241183
9,23250259
9,23241184
9,23241186
9,23246425
9,23241187
9,23250265
9,23244816
9,23242181
9,23246429
6,23250268
9,23250269
9,23246430
9,23242182
9,23244818
9,23244822
9,23242184
9,23246012
6,23246432
9,23250271
9,23246434
10,23241192
9,23246013
9,23246435
9,23250273
9,23246436
9,23246015
9,23246438
9,23244825
9,23250276
9,23241195
9,23246440
9,23244828
9,23246017
9,23241196
9,23244833
9,23250282
6,23244840
8,23244840
9,23242171
9,23246419
9,23242172
9,23244807
9,23246420
9,23241174
9,23246421
9,23241175
9,23241176
9,23250258
9,23241197
9,23246018
9,23241198
9,23250280
9,23246446
9,23244837
9,23250281
9,23244838
6,23246021
6,23246022
9,23250285
9,23246448
9,23246024
9,23250288
6,23246957
9,23241199
9,23244847
9,23241200
9,23241201
9,23246958
9,23246960
9,23246029
9,23244849
9,23244850
9,23246031
9,23244851
9,23246032
3,23241203
6,23241203
9,23250291
9,23244853
9,23244854
9,23246964
9,23244855
9,23244856
9,23246033
9,23241206
9,23241208
9,23250323
9,23246965
9,23250295
9,23241210
9,23241211
6,23241212
9,23244860
9,23244861
6,23246966
3,23246966
9,23246967
9,23246968
9,23250297
6,23241214
9,23246969
9,23246034
9,23241215
9,23246970
9,23244863
6,23244864
9,23250298
9,23250299
9,23246039
9,23241219
9,23244866
9,23250300
9,23241220
9,23244867
9,23241222
9,23246975
9,23241223
9,23246977
9,23246042
9,23241224
9,23244869
9,23246043
9,23246979
9,23244871
9,23244872
9,23244876
9,23246048
9,23246049
6,23246987
9,23250310
9,23250311
9,23246988
9,23246050
9,23246051
9,23250312
9,23246989
9,23246053
9,23246981
9,23246983
9,23246984
9,23246986
9,23250308
9,23246047
9,23246058
9,23241221
9,23244878
3,23246277
3,23246054
9,23244879
9,23246278
9,23244880
9,23244882
9,23250315
9,23244884
9,23246281
9,23250318
9,23246282
9,23242551
9,23246990
6,23250319
9,23246059
9,23246991
6,23246060
9,23246284
9,23250320
9,23246992
6,23250321
9,23246287
9,23246993
9,23246994
9,23246288
9,23246289
9,23244886
9,23246290
9,23250322
9,23246062
9,23246063
9,23244889
9,23244890
9,23246997
9,23246571
9,23246292
6,23246998
9,23250324
9,23242544
6,23246999
9,23246574
9,23246293
9,23250325
9,23244892
6,23250326
6,23247000
9,23247001
9,23247003
6,23246575
9,23246576
9,23246577
6,23244893
9,23246579
9,23247005
9,23247006
6,23250329
9,23250330
9,23246297
6,23246298
9,23250331
3,23244894
6,23246581
9,23246299
9,23247009
9,23250349
9,23244895
9,23244896
6,23250332
9,23247008
6,23250333
6,23244897
9,23245425
9,23246301
9,23246302
9,23250335
9,23246303
11,23247011
9,23250336
9,23250338
9,23246304
9,23247012
6,23246585
9,23250339
9,23246307
9,23246586
9,23246587
9,23245426
9,23247013
9,23245427
9,23245428
9,23246589
9,23250341
9,23246309
9,23246590
9,23247017
6,23246315
9,23247018
9,23250350
9,23250352
9,23247014
9,23247016
9,23251176
9,23246591
9,23246310
9,23251177
9,23246311
6,23250344
9,23250345
9,23250346
9,23246592
9,23246593
9,23247019
9,23246598
9,23246600
9,23250356
9,23246604
9,23246319
9,23246320
9,23246322
9,23246611
9,23247024
9,23251182
9,23251183
9,23247025
9,23251184
9,23246827
9,23250357
9,23246614
9,23250358
6,23247027
9,23250359
9,23251189
9,23251190
9,23251194
9,23250362
9,23246834
9,23250363
9,23250364
9,23246835
9,23250365
9,23247028
9,23247029
9,23246617
6,23247031
9,23246838
9,23251197
9,23246840
9,23246623
9,23246842
6,23247032
9,23247034
9,23251199
9,23247035
9,23246843
9,23246628
9,23250886
9,23246629
9,23246846
9,23246630
9,23251202
9,23247038
9,23246632
9,23250887
9,23250888
9,23251214
9,23250891
9,23251215
9,23246638
9,23247043
9,23246855
9,23246856
9,23250894
9,23246641
9,23251204
9,23247040
9,23251207
9,23247041
6,23247042
9,23250889
9,23250890
9,23246850
9,23251209
6,23251210
9,23251211
9,23251212
9,23246637
2,23246642
9,23250914
9,23247048
9,23251221
9,23250897
9,23250898
9,23250899
9,23250901
9,23246643
9,23246858
9,23246644
3,23246645
9,23246646
9,23251226
9,23246861
9,23246650
9,23246652
9,23246653
9,23250909
6,23250910
9,23250911
9,23246657
9,23246658
9,23251232
9,23250912
9,23246660
9,23250915
9,23246866
9,23251233
9,23247057
9,23254727
6,23247060
9,23246868
9,23247062
9,23247063
9,23247065
9,23246869
9,23246664
9,23254730
6,23254731
9,23247066
9,23254732
9,23246666
9,23254733
9,23254734
9,23247068
9,23254737
9,23251236
9,23246670
9,23246877
9,23246889
9,23251244
9,23247074
9,23254748
9,23251245
9,23246890
10,23247075
9,23247069
9,23251237
9,23246878
6,23254742
9,23246879
9,23251240
9,23246883
9,23254746
9,23246673
9,23246885
9,23251243
9,23246886
9,23246887
9,23254749
9,23254750
9,23254751
9,23251248
9,23251249
9,23246676
9,23254752
9,23251250
9,23246677
9,23246891
9,23246892
9,23246678
9,23246679
9,23251252
9,23247080
9,23246680
9,23254754
9,23254755
9,23246681
9,23246682
9,23251256
9,23246683
9,23246895
9,23246896
9,23246684
9,23254763
9,23246898
9,23246899
9,23251258
9,23247084
9,23246900
9,23246901
9,23251260
9,23247579
9,23246693
9,23246694
9,23254771
9,23246696
9,23246697
9,23247580
9,23254772
3,23246698
6,23246698
9,23246903
6,23254773
3,23246904
9,23247210
9,23247581
9,23246905
9,23247582
9,23247583
9,23254775
9,23247213
9,23247584
9,23251264
9,23254776
9,23251265
9,23246907
9,23247214
9,23247586
9,23246908
9,23246909
9,23247587
9,23251267
9,23251269
9,23247217
3,23247218
9,23247219
9,23246910
9,23247220
9,23246911
9,23247221
3,23246699
9,23246918
9,23250202
9,23249838
9,23251270
9,23247223
9,23251271
9,23251272
9,23246915
9,23249828
9,23251788
9,23254789
9,23251790
9,23249839
9,23254792
9,23254793
9,23246922
9,23254794
9,23254796
9,23251792
9,23251793
9,23251794
9,23249841
9,23246924
9,23246925
6,23251797
9,23246927
9,23249842
9,23249844
9,23254803
9,23249845
9,23254804
9,23249847
9,23254806
3,23250207
6,23250207
9,23246929
6,23250209
6,23251798
8,23251798
6,23250210
8,23250210
6,23254808
6,23246930
6,23255315
6,23250211
6,23250212
9,23251823
6,23251802
6,23250214
6,23251803
6,23250215
6,23246931
9,23249850
9,23255316
6,23249851
9,23249852
3,23251804
9,23249853
3,23255318
9,23246934
3,23246935
6,23250218
6,23255322
6,23250220
6,23246937
6,23255324
6,23251807
6,23250221
6,23250223
6,23255325
6,23249859
9,23249860
3,23251808
3,23249861
9,23250224
6,23250225
6,23250226
6,23246939
9,23255328
6,23246940
6,23251810
6,23255329
6,23255330
3,23250227
6,23250227
6,23255331
9,23250228
6,23251813
6,23250376
9,23250229
9,23255334
6,23251815
9,23251816
6,23250230
9,23250231
9,23251817
9,23251818
9,23255335
6,23250233
6,23251824
9,23250379
3,23246941
6,23246943
6,23246944
6,23255336
9,23250234
6,23246945
9,23251820
9,23250380
6,23250235
9,23250236
6,23255338
6,23255339
3,23255340
6,23255340
6,23251821
9,23246946
6,23255341
9,23246948
6,23255342
9,23255343
6,23255344
9,23255345
6,23250240
6,23246950
9,23250383
9,23246951
9,23255347
9,23255346
9,23246953
9,23246954
9,23251829
9,23247456
9,23246956
9,23255350
6,23255351
6,23255352
9,23250760
2,23255354
9,23250387
9,23247458
9,23251832
9,23250763
9,23250764
9,23255356
9,23251834
9,23251835
9,23247462
9,23251836
9,23250391
9,23250392
6,23247463
9,23247464
9,23250766
9,23247465
9,23247466
9,23250767
9,23251838
9,23255357
9,23247467
9,23250393
9,23255358
9,23250394
9,23251840
9,23251842
9,23250398
9,23255361
3,23249703
6,23249704
6,23242534
6,23241619
6,23241132
6,23249706
6,23244248
6,23242537
6,23242127
6,23241135
6,23249709
6,23249705
6,23241620
6,23241621
6,23249707
6,23242535
6,23241134
6,23242128
3,23242128
