criminal_act_id,offense_id
9,74554033
6,74559328
6,74554034
6,74563699
6,74557873
6,74559329
6,74563700
6,74561799
6,74554035
6,74559206
3,74557874
6,74557875
9,74610293
9,74594009
9,74594010
9,74605716
9,74594011
9,74605721
9,74607046
9,74598487
9,74604794
7,74598249
6,74598249
9,74594029
9,74601872
9,74604795
9,74598250
9,74594030
6,74598251
9,74598480
9,74601861
10,74605718
9,74594013
9,74606148
9,74594017
9,74598481
9,74594019
9,74598243
9,74595351
9,74604790
9,74605719
9,74595352
9,74601863
9,74594025
9,74604791
6,74595353
9,74598483
9,74601868
9,74601869
9,74598245
9,74607041
6,74598484
9,74601870
9,74594027
9,74607044
6,74594028
9,74607049
9,74607051
9,74598256
9,74598489
9,74598490
6,74605724
9,74594034
9,74594035
9,74598257
3,74598492
9,74598259
9,74598493
9,74607056
6,74598494
9,74604801
6,74607059
2,74607060
6,74604802
9,74607061
9,74598262
9,74605728
9,74598496
9,74594037
8,74594038
9,74596254
9,74601876
9,74598497
9,74601877
9,74605734
2,74625594
6,74596258
6,74610229
9,74610230
9,74598270
6,74607069
9,74610234
7,74598271
9,74601888
9,74598272
9,74605736
9,74605737
6,74610235
6,74601890
9,74610236
9,74604815
9,74598275
1,74613436
6,74594008
6,74606143
9,74610238
9,74598276
9,74598509
9,74601892
9,74601893
6,74598511
9,74604818
9,74598280
9,74604819
9,74604820
9,74610241
9,74607077
9,74607079
9,74596262
9,74601894
9,74610242
9,74610243
9,74604824
6,74604826
9,74605740
9,74598514
6,74610247
9,74598515
9,74598516
6,74596264
9,74598518
9,74601898
9,74601899
9,74607083
3,74604803
3,74607063
3,74607064
9,74598499
6,74607065
9,74604804
9,74596255
9,74605729
9,74601878
3,74598500
9,74609329
9,74601881
6,74604806
6,74607066
9,74604808
6,74596256
6,74609330
6,74605731
6,74601885
9,74598267
9,74598503
9,74610227
6,74604812
9,74604814
1,74614643
6,74598520
3,74604828
6,74610248
3,74610249
6,74601901
3,74604829
3,74607085
6,74596265
9,74598284
9,74596266
6,74604831
9,74598285
6,74605745
9,74604833
6,74607090
6,74601900
3,74607084
9,74604859
6,74599201
8,74599201
6,74606661
9,74604852
9,74598541
9,74599202
9,74607105
9,74614653
9,74599203
9,74598543
1,74614656
6,74605747
6,74596268
8,74596268
7,74610256
6,74598286
9,74607091
9,74605749
9,74598287
3,74601908
9,74601928
9,74604834
9,74605751
6,74601909
9,74598524
9,74604836
9,74604837
9,74596271
7,74596272
6,74605753
9,74596273
6,74601911
9,74604838
6,74598289
9,74596274
6,74610259
6,74596275
6,74598290
9,74605755
9,74607095
9,74598530
3,74605757
6,74604842
9,74598295
6,74610261
6,74610262
9,74605758
9,74605759
6,74605760
8,74605760
6,74614644
6,74598533
6,74598534
9,74607098
6,74598296
6,74598535
7,74601916
8,74601916
6,74601916
9,74614645
9,74614647
9,74601919
11,74599189
9,74607099
6,74598537
9,74604843
9,74614648
9,74605763
7,74601920
9,74599191
6,74599192
9,74599193
6,74599194
9,74604845
9,74607101
9,74605766
6,74614650
9,74607102
9,74614651
9,74604848
9,74604849
9,74604850
6,74601923
6,74610266
9,74599199
6,74604851
7,74604851
9,74601970
9,74606678
9,74613430
9,74614671
6,74601944
9,74613432
9,74614672
9,74610283
9,74610285
9,74614673
9,74606681
9,74606683
9,74605774
3,74599454
6,74599454
6,74599456
9,74601949
6,74607129
9,74613435
6,74607131
9,74610289
9,74614675
9,74607132
9,74606685
9,74605776
9,74613440
9,74606687
9,74605778
6,74613441
6,74605779
6,74605768
9,74623362
6,74605780
9,74610294
9,74613442
9,74601952
9,74613443
9,74607134
2,74614677
9,74601953
9,74601941
9,74610281
9,74607122
9,74607123
9,74599451
9,74607124
6,74605772
9,74613428
9,74601942
9,74599211
9,74601930
9,74606669
10,74610276
9,74599212
9,74614659
6,74614660
3,74614661
9,74601933
9,74599213
9,74601934
6,74604860
9,74607113
6,74607115
6,74607116
6,74604862
9,74601935
9,74599447
9,74610277
3,74610269
3,74601924
3,74606662
3,74598544
3,74614655
3,74606663
9,74610270
9,74606664
9,74598546
6,74604853
6,74598547
8,74598547
9,74604863
9,74614663
6,74614664
9,74599448
9,74604864
6,74599217
9,74599218
9,74606671
6,74614666
9,74606672
9,74601937
9,74604867
9,74610278
9,74604868
9,74599449
9,74604870
9,74599450
9,74601938
9,74601939
9,74604873
9,74601940
6,74606675
6,74610280
9,74604874
9,74613427
6,74606676
6,74598548
6,74599204
6,74598550
6,74599205
6,74610272
9,74604855
3,74601927
9,74607108
8,74599208
9,74598551
6,74599210
6,74607109
9,74599445
6,74614657
6,74604857
9,74607110
9,74607112
6,74599446
9,74606667
9,74610275
6,74606668
9,74613429
9,74614670
2,74618080
9,74610300
9,74613456
9,74614685
9,74613459
9,74601955
6,74601956
9,74606697
9,74610302
9,74606698
9,74599468
9,74607139
6,74599471
6,74615603
9,74610318
9,74606710
9,74615604
9,74611698
9,74611699
9,74611700
9,74606714
9,74605806
9,74615592
6,74606702
6,74606703
6,74606704
6,74615593
6,74615594
6,74605801
6,74601972
9,74611693
9,74607147
9,74615595
9,74607148
6,74607149
6,74605802
9,74606705
6,74615598
9,74607151
11,74615599
9,74615601
9,74615602
9,74601974
9,74611696
9,74619051
6,74605781
3,74599459
3,74606689
6,74599460
3,74599461
2,74599461
6,74605783
1,74614478
9,74614679
9,74605784
9,74613448
9,74613449
6,74599464
9,74606691
6,74613451
6,74613452
9,74605785
9,74613454
9,74614681
9,74610297
9,74601954
6,74610298
9,74606695
9,74607135
3,74614683
3,74607136
9,74614684
9,74606696
6,74607137
6,74623367
9,74613463
9,74607140
6,74601959
9,74606699
9,74599472
9,74605789
6,74601961
6,74613464
9,74610303
9,74601962
6,74613465
9,74605790
6,74610304
9,74599474
9,74614693
6,74614694
9,74611685
6,74607143
6,74607144
9,74611686
9,74614696
9,74605795
9,74611688
9,74614697
3,74601969
9,74614698
6,74605797
9,74605798
6,74610308
6,74605799
9,74610309
9,74615591
9,74610312
6,74606701
6,74611691
9,74628756
6,74615616
6,74618078
6,74613477
3,74606723
2,74615617
9,74602872
9,74606724
9,74613478
9,74615618
9,74610333
9,74613479
9,74610334
9,74615620
9,74611715
6,74606727
9,74602878
9,74613480
9,74618079
3,74623360
3,74613474
3,74601980
3,74623361
3,74601981
3,74601982
3,74606712
3,74615606
9,74611701
9,74615608
9,74613475
9,74610320
8,74610323
9,74615610
9,74611260
1,74630882
9,74610337
9,74611716
9,74611717
6,74610338
6,74618081
6,74611718
9,74623383
9,74610342
9,74602885
9,74618082
6,74606730
9,74606731
9,74610343
9,74602886
9,74623385
9,74615627
9,74606733
6,74606735
9,74618083
9,74615628
9,74613487
9,74623388
6,74618086
9,74602887
6,74610344
9,74602888
9,74611726
9,74606736
6,74611728
6,74615629
9,74615630
9,74610346
6,74610324
9,74601984
6,74601985
9,74611704
9,74611705
6,74605807
9,74611706
9,74601986
9,74601987
6,74615612
6,74610326
6,74611707
9,74605808
9,74605809
6,74611709
6,74611710
9,74623369
1,74618073
