criminal_act_id,offense_id
6,45211185
6,45211186
6,45224178
6,45228425
6,45210913
6,45228426
3,45225124
6,45225125
6,45211187
6,45225126
6,45231192
6,45210914
6,45225127
6,45231193
6,45210915
6,45225451
6,45225452
6,45231194
6,45211188
6,45224179
8,45225128
6,45225453
6,45228427
6,45225454
6,45231195
8,45224181
6,45211189
6,45224180
6,45228428
6,45210916
6,45231196
6,45231197
9,45253308
6,45236362
3,45236362
9,45259050
9,45236363
9,45250308
9,45250309
9,45259053
6,45248365
9,45256265
9,45250310
9,45253284
3,45237850
6,45250283
9,45237852
6,45250284
6,45253286
9,45236350
9,45253287
9,45247573
9,45253288
9,45237854
9,45259035
9,45247575
9,45250290
9,45259037
3,45250292
9,45250293
9,45237856
9,45259038
3,45259041
9,45256249
9,45250295
9,45237859
6,45253293
3,45253293
9,45237861
9,45256250
9,45247579
6,45256251
9,45237862
9,45247581
9,45259043
9,45253294
9,45236352
9,45247583
9,45236353
9,45256253
6,45250300
9,45237864
9,45253296
6,45250301
9,45236355
3,45247588
9,45259044
9,45253297
9,45256258
6,45253298
9,45250303
9,45253299
3,45247590
9,45250304
6,45236356
9,45253300
9,45248364
9,45236359
6,45253302
9,45259049
9,45236361
9,45237866
3,45237868
9,45253303
9,45253304
9,45253305
9,45253306
9,45236389
9,45253310
9,45253312
9,45250311
9,45256268
9,45266182
6,45236367
6,45248368
9,45236368
9,45248369
9,45248370
9,45237882
9,45248371
9,45256270
9,45253319
6,45253320
9,45237883
9,45256271
9,45236369
9,45250314
6,45253321
9,45250316
9,45248373
3,45253322
3,45253323
9,45253324
9,45266187
9,45236370
8,45247732
9,45247733
9,45250317
9,45256273
9,45253313
6,45250312
6,45237874
9,45237878
6,45237879
9,45253314
6,45250319
6,45236373
9,45253326
9,45236375
8,45266191
3,45250322
9,45256274
9,45248375
9,45266192
9,45236377
9,45256275
9,45247736
9,45266193
6,45236379
3,45250323
6,45266196
9,45250325
9,45236380
9,45266197
6,45256277
9,45250334
9,45248384
9,45266208
6,45266209
9,45266198
9,45247738
9,45248376
9,45248377
9,45266200
9,45250327
9,45266201
9,45250328
9,45250329
9,45248379
6,45266202
9,45266203
9,45248381
9,45266205
9,45248382
9,45247740
9,45248383
9,45247741
9,45250333
6,45264701
9,45250397
6,45256468
9,45253333
9,45253336
9,45256469
9,45256280
6,45247744
9,45247745
9,45250337
9,45253337
9,45247747
9,45256482
9,45256483
9,45247756
6,45257071
9,45256487
9,45266220
9,45236400
9,45266221
9,45250347
9,45250348
9,45247757
6,45254123
9,45266224
